0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
5,63,199,174,5,102,102,168,265,265,168,102,102,168,265,168,102,102,168,102,168,102,168,102,265,265,168,265,102,168,265,5,102,265,102,168,33,102,102,265,102,168,265,102,265,168,168,265,102,102,33,5,3,6,102,102,102,265,102,102,102,168,3,3,102,102,102,331,120,265,168,102,265,102,6,102,168,265,3,168,168,102,102,102,141,195,195,195,102,168,168,102,168,5,102,102,168,265,265,168,265,102,168,168,265,168,168,141,195,195,195,195,102,168,102,168,265,3,33,102,168,265,168,265,102,265,102,102,168,102,168,168,102,168,168,102,168,102,265,102,102,102,102,102,102,102,265,168,265,102,6,102,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,6,125,3,6,91,6,5,197,5,6,33,5,192,192,6,33,5,197,192,6,33,5,192,6,125,125,125,125,125,258,311,240,240,174,174,175,191,122,91,3,195,3,3,6,91,5,192,6,125,91,5,192,3,3,6,91,195,5,5,5,6,125,3,6,91,195,5,197,192,3,6,91,13,196,199,195,3,6,102,197,192,5,3,6,125,91,5,197,5,6,33,192,6,125,125,91,5,91,6,5,140,3,192,192,125,5,33,6,3,5,192,125,6,6,197,33,125,91,5,6,3,125,3,195,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,63,63,6,6,54,140,197,221,221,174,11,45,221,221,221,33,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,6,192,243,125,125,125,125,125,125,91,45,45,195,195,5,221,221,197,192,3,140,3,140,140,140,3,140,3,197,140,3,3,3,3,3,3,197,192,4,4,4,4,140,140,3,140,3,140,3,3,192,140,3,3,4,91,140,3,3,3,3,140,140,6,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,125,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,125,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,125,192,45,45,5,42,221,5,5,102,221,3,168,91,6,3,6,5,85,197,3,3,3,3,3,3,3,3,3,3,3,3,45,195,199,39,102,265,102,122,102,309,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,45,5,6,125,192,5,197,3,5,197,192,3,3,6,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,91,6,5,221,220,220,6,5,197,3,6,5,197,3,6,5,197,3,6,5,6,6,6,6,5,6,6,6,5,3,3,6,6,6,5,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,45,6,6,6,45,6,6,6,6,6,45,5,6,5,6,6,3,6,6,3,6,6,6,6,6,6,3,197,6,6,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,91,6,5,197,192,3,3,6,91,195,5,3,3,6,5,197,192,3,6,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,78,13,13,78,13,13,4,13,4,78,13,13,78,13,13,4,13,4,13,4,13,4,78,13,13,78,13,13,4,13,4,78,13,13,78,13,13,4,13,4,13,4,13,4,78,13,13,78,13,13,4,13,4,78,13,13,78,13,13,4,13,4,265,265,13,13,78,4,13,4,240,13,4,13,13,13,240,240,240,4,78,4,13,240,4,13,240,4,4,4,4,4,240,4,4,13,4,13,4,4,13,4,13,4,13,4,13,4,4,78,13,4,4,13,13,240,4,13,4,78,13,240,78,13,78,240,4,240,4,13,78,4,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,240,78,78,78,78,78,78,78,78,4,78,78,265,240,78,78,240,265,240,78,78,240,265,240,240,4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,265,240,78,78,240,265,240,78,78,240,265,240,240,240,240,78,78,78,78,78,78,78,78,4,78,78,78,4,78,78,265,240,78,240,4,240,240,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,175,66,5,63,63,63,6,11,11,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,192,6,33,5,3,197,192,192,192,6,192,243,125,125,125,125,125,125,91,258,311,240,240,174,174,175,191,122,45,45,195,175,175,175,175,201,195,5,192,6,195,201,102,102,6,102,102,6,5,197,192,3,3,6,91,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,125,125,91,5,197,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,125,125,91,5,221,140,197,192,140,91,6,39,196,5,197,196,194,197,78,5,197,197,192,3,140,3,6,91,195,4,4,4,122
265,265,168,265,168,265,265,168,168,168,168,168,265,265,168,168,168,168,168,265,168,265,265,265,265,168,168,168,168,168,168,102,265,168,265,102,265,265,168,168,168,168,265,168,265,265,168,265,168,265,168,265,265,265,265,168,168,168,265,265,168,168,168,265,265,168,265,265,168,168,168,168,168,168,168,168,168,168,168,168,168,168,265,265,265,265,265,168,168,265,168,265,168,265,168,265,265,168,265,265,168,168,168,168,168,265,168,265,265,102,168,265,102,168,265,168,168,168,265,168,168,168,168,168,168,168,168,265,265,265,168,168,168,168,265,168,168,265,168,265,168,265,168,265,265,265,168,265,168,168,265,168,265,265,265,265,265,265,168,168,168,265,168,168,265,168,265,168,265,265,168,265,265,265,168,102,265,168,168,168,168,168,265,168,168,265,168,168,265,265,168,265,168,168,168,168,265,168,265,265,168,265,265,265,168,265,168,265,265,168,168,168,168,265,168,168,168,168,265,168,168,168,168,168,168,168,168,168,168
311,240,240,219,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,192,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,91,91,78,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,7,7,119,6,175,174,175,174,175,45,175,221,221,221,221,63,221,4,63,221,6,45,54,140,3,3,175,175,175,175,175,3,175,175,175,175,175,175,175,175,175,175,175,42,175,175,175,140,120,175,174,6,3,7,7,175,175,175,175,175,45,45,175,195,120,6,7,119,175,175,120,175,175,175,120,175,120,175,120,175,175,7,175,175,6,175,120,175,195,201,120,175,175,120,7,175,7,175,6,11,33,5,5,192,125,125,175,5,5,199,45,3,45,45,45,45,45,45,45,45,3,45,3,45,45,45,3,45,45,3,45,45,45,64,78,175,42,120,175,3,45,45,45,175,175,175,175,175,175,175,175,175,120,175,174,6,3,3,7,7,119,6,174,175,175,175,175,42,120,175,174,3,7,175,42,120,175,3,7,3,175,175,45,45,175,120,175,175,3,175,175,175,175,175,175,120,175,3,120,6,3,175,42,3,7,7,119,6,175,175,175,175,175,175,175,175,120,3,120,7,175,42,120,3,3,7,175
168,265,265,168,265,265,265,168,168,265,43,3,3,3,265,168,195,265,265,3,265,168,168,265,168,265,265,3,168,43,265,265,168,168,168,168,265,3,168,3,3,3,3,3,43,265,265,168,43,265,265,3,168,265,265,265,3,3,3,3,265,168,168,340,265,3,265,43,265,3,265,3,3,265,265,265,168,3,43,265,3,168,43,265,3,265,265,168,3,3,265,265,168,43,43,43,3,265,43,3,265,265,168,168,168,168,265,265,265,265,43,3,3,3,168,265,3,168,3,3,3,43,168,168,3,3,265,265,43,168,3,265,265,168,3,3,168,168,3,265,265,265,265,195,3,3,265,3,3,265,3,168,265,168,265,168,265,265,168,3,265,43,3,3,168,3,265,168,265,168,43,265,168,168,168,168,168,43,168,43,168,43,168,168,43,168,265,168,3,265,168,168,168,168,265,43,3,265,43,265,168,265,168,43,3,168,3,3,3,265,168,168,168,3,168,168,265,265,265,265,3,168,265,168,265,265,168,168,168
175,45,197,91,206,5,220,3,102,91,3,12,195,195,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,102,5,197,192,3,6,91,102,102,102,6,102,102,6,5,197,192,3,3,6,91,5,197,192,3,3,6,91,240,5,197,192,3,3,6,91,5,197,192,6,33,5,3,197,192,192,6,125,91,5,197,192,6,33,5,3,197,192,192,6,125,91,195,5,197,192,3,3,6,91,102,102,78,168,102,33,5,140,27,174,27,221,3,3,13,102,6,33,91,3,13,3,197,4,13,142,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,168,265,168,3,168,168,168,265,265,168,168,265,3,265,168,265,168,168,168,168,168,168,168,168,168,3,168,168,168,168,168,168,168,168,168,168,168,168,265,3,3,168,168,168,3,3,265,168,168,265,168,3,168,168,3,265,3,168,168,3,265,168,265,3,168,168,265,265,265,265,168,265,168,168,168,265,168,168,168,265,265,168,3,168,265,168,168,168,168,265,168,265,3,3,3,168,3,265,3,3,3,3,265,3,265,265,265,3,168,3,265,3,265,265,168,3,168,265,265,265,168,168,168,168,168,168,3,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,265,265,265,3,168,3,3,168,265,168,3,265,265,3,265,168,168,168,265,265,168,168,168,168,168,265,3,3,168,168,168,3,3,168,3,3,3,3,3,3,3,265,3,168,168,168,168,265,168,265,168,168,168,265,168,265,168,265,265,265,168,265,168,168,168,265,168,265,168,168,168,3,3,168,168,168,3,168,265,168,265,3,265
11,45,33,192,33,5,197,192,6,192,6,6,3,3,6,201,200,195,3,196,196,195,3,6,3,195,3,6,5,3,5,3,3,3,192,91,195,195,5,220,195,5,195,6,195,5,5,195,3,6,91,6,3,6,6,54,3,6,6,5,5,5,192,5,125,125,91,5,195,6,195,5,6,5,5,6,6,6,6,195,5,3,195,5,6,168,102,102,168,265,102,265,168,102,102,265,102,265,102,265,168,102,102,265,265,102,265,168,102,102,195,5,197,221,6,102,168,102,102,168,265,102,265,168,102,102,265,102,265,102,265,168,102,102,265,168,102,102,265,102,265,168,102,102,195,5,197,221,6,195,5,197,221,6,195,5,197,221,6,102,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,168,265,168,168,168,3,168,3,3,3,265,265,265,3,3,3,265,168,168,3,265,168,168,3,3,168,146,265,168,265,265,3,168,168,146,168,265,168,265,265,146,168,265,168,265,265,3,168,168,146,168,3,3,3,168,168,168,168,168,265,265,3,168,168,146,168,168,146,3,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,168,265,265,3,168,168,146,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,168,168,265,168,168,168,168,168,168,3,168,265,265,3,146,265,146,168,265,265,3,168,168,265,168,168,265,265,3,168,168,146,168,3,3,3,168,265,265,3,168,168,265,265,3,168,168,146,265,168,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,168,168,265,265,3,168,168,146,265,265,3,168,168,265,265,3,168,168,168,265,265,3,168,168,146,168,3,3,3,168,146,3,3,265,265,168,168,168
45,5,197,192,3,45,3,45,45,45,3,45,45,3,45,45,45,3,45,45,45,45,3,45,45,3,45,3,45,45,3,45,64,78,45,175,175,3,7,175,45,45,45,45,45,175,42,120,6,175,175,175,120,175,175,120,175,3,175,175,120,175,174,3,7,3,175,175,175,7,175,120,175,7,174,175,120,175,175,175,120,175,175,175,175,120,175,175,120,175,175,175,4,33,120,175,175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,33,192,192,192,192,6,33,192,243,125,125,125,125,192,5,197,197,197,197,85,174,174,174,174,195,5,3,6,3,6,91,192,195,192,6,195,6,91,195,3,6,195,195,6,6,6,6,6,195,5,5,196,196,195,197,5,6,195,6,91,195,91,6,6,5,197,197,192,3,45,5,197,197,192,3,3,3,3,3,3,3,3,3,3,6,91,195,195,195,195,5,221,220,220,6,220,3,195,91,195,195,5,195,91,6,195,3,6,195,5,195,195,6,195,6,91,6,195,3,6,91,195,3,6,91,195,5,6,6,91,6,6,195,5,5,5,5,195,3,6,3,6,91,195,3,6,195,5,5,5,6,6,195,195,195,195,195,195,195,195,5,6,6,195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,240,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,78,78,240,240,78,78,265,240,240,78,78,265,240,240,240,78,78,265,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,118,6,38,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,240,78,78,265,240,78,240,78,265,240,240,4,78,240,240,78,78,265,240,240,240,240,240,78,78,265,240,240,240,240,78,78,265,4,240,4,265,4,240,196,5,240,240,5,4,4,240,240,265,265,78,78,265,240,240,240,240
5,197,192,78,78,78,91,33,33,33,78,78,33,91,91,91,91,5,91,91,5,5,5,91,5,192,5,5,5,91,91,91,91,5,5,5,192,91,192,197,91,91,91,91,91,5,192,91,5,5,91,192,91,5,91,5,91,197,91,91,5,5,91,91,5,91,91,5,91,5,192,5,5,6,5,91,91,91,91,91,5,5,5,91,91,91,91,91,91,5,91,91,91,5,192,91,91,6,91,91,5,5,91,91,91,5,91,5,192,91,5,91,5,5,5,5,5,192,91,5,91,91,91,91,5,91,5,192,91,91,91,5,5,91,91,91,91,91,197,5,91,91,197,91,91,91,91,91,91,91,5,6,5,197,5,91,91,91,91,91,91,5,91,91,91,91,91,91,5,91,5,91,91,5,5,5,91,5,91,5,5,91,91,5,91,91,5,91,91,5,91,5,5,192,192,91,91,91,91,91,5,45,5,91,91,192,91,91,5,91,91,91,5,6,91,91,5,5,91,91,91,5,91,91,192,5,192,91,91
265,168,265,265,265,168,265,265,265,168,168,168,265,168,168,168,265,265,168,168,168,265,168,265,265,168,168,168,265,265,265,168,168,265,265,265,265,168,265,265,102,265,168,168,168,168,168,265,168,265,168,168,168,265,265,265,168,168,168,265,265,168,265,168,265,168,265,265,265,168,265,168,168,265,168,168,168,265,265,168,168,168,168,168,168,265,168,168,168,168,168,168,168,168,265,168,168,168,265,168,265,168,168,168,265,168,265,265,168,168,265,265,265,265,168,168,265,168,265,265,168,265,168,168,168,265,265,265,168,168,265,168,168,168,168,168,168,168,168,168,265,265,168,168,168,265,168,265,265,168,265,168,265,168,265,168,265,265,265,168,168,265,168,265,168,265,168,265,265,168,168,265,168,168,168,168,168,102,265,168,168,265,265,168,168,265,265,265,265,265,168,168,168,168,265,265,265,168,168,168,168,168,168,265,265,265,265,168,168,265,168,265,265,265,168,265,265,265,265,265,168,168,168,168,265,265,168,168,168
174,6,6,6,5,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,125,192,6,33,5,3,197,192,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,6,33,5,3,197,192,192,192,192,6,192,243,125,125,6,6,6,6,195,5,5,5,197,5,197,192,3,197,3,3,6,91,6,6,195,5,5,5,197,5,197,192,3,197,3,3,3,6,91,6,201,199,202,200,195,195,195,5,5,5,197,5,197,192,3,197,3,3,3,6,91,196,196,196,196,85,196,196,196,196,195,195,6,195,5,5,5,197,5,197,192,3,197,3,3,3,6,91,195,5,5,5,197,5,197,192,3,197,3,3,3,6,91,195,5,5,5,3,195,6,6,6,5,197,197,192,3,3,5,197,192,3,3,3,3,3,3,3,195,195,195,3,197,195,197,197,195,3,195,3,3,3,6,91,6,195,5,3,6,91,6,3,6
45,221,221,125,3,159,158,197,5,197,220,4,6,6,322,91,91,195,195,85,85,85,195,195,85,85,192,6,3,265,6,91,192,192,3,4,3,3,5,3,3,85,4,3,3,4,195,85,33,33,3,33,5,168,3,102,168,102,168,102,168,102,168,102,102,168,168,102,102,168,168,168,168,102,102,168,168,102,102,168,168,102,102,168,168,3,102,168,168,168,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,102,168,102,102,168,102,102,102,168,102,102,168,168,102,102,168,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,168,102,102,168,102,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,168,102,102,168,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,102,168,102,102,168,168,102,102,168,168,102,102,168,102,168,102,102,168
6,6,11,11,33,192,33,192,197,192,125,125,125,122,174,85,195,221,3,45,195,195,5,3,140,140,6,195,3,3,6,195,195,195,195,195,195,3,3,140,140,6,195,3,6,195,195,140,140,6,195,195,45,3,6,195,195,5,3,140,140,6,195,195,195,140,140,6,195,3,6,3,6,195,195,3,140,140,6,195,205,3,3,3,3,6,45,195,195,195,195,195,3,3,45,3,6,195,195,195,195,195,195,195,195,195,195,195,195,195,195,45,3,140,3,3,3,3,45,3,195,195,195,5,140,54,140,197,221,143,140,140,197,13,3,3,143,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,174,174,174,174,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,63,63,5,63,6,221,221,221,11,11,11,11,11,11,45,33,192,33,5,197,192,6,33,5,3,197,192,192,192,6,192,243,125,125,125,91,174,174,174,174,174,174,174,174,174,174,174,54,197,3,45,45,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,120,11,120,6,3,114,63,120,3,6,114,42,120,6,3,195,120,120,3,120,114,63,120,114,120,114,5,120,114,120,195,5,120,114,195,114,63,120,63,120,114,5,120,114,195,63,120,114,120,120,114,63,120,114,5,120,114,5,120,114,5,5,120,120,5,114,5,120,114,120,221,120,114,5,120,114,63,6,63,6,5,195,63,120,5,120,114,120,114,120,114,5,120,114,114,63,114,195,120,114,120,114,120,5,120,120,221,114,195,120,114,120,114,120,5,114,120,114,6,120,120,114,120,120,5,114,5,120,63,120,114,120,114,5,120,120,114,63,120,221,5,120,63,120,5,120,114,63,120,114,5,120,114,5,114,5,120,114,195,120,195,114,5,120,114,63,120,114,5,120,114,63,120,114,120,5,120,195,120,114,5,120,114,5,114,63,120,63,120,114,120,5,120,114,63,5,221,120,114,120,114,63,120,3,3,6,114,42,120,6,3,3,6,114,5,221,6,221,63,6,221,6,221,63,120,114,5,11
5,3,197,192,192,6,78,78,78,91,6,78,5,197,192,6,91,33,33,33,78,33,78,5,197,192,6,91,5,197,192,6,91,33,33,5,197,192,6,91,78,78,78,78,78,78,78,5,197,192,6,33,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,5,195,91,78,78,78,78,78,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,162,162,162,162,114,162,114,114,162,114,114,114,114,114,162,162,162,162,162,114,162,114,162,162,114,162,162,162,162,162,162,162,162,114,162,114,162,162,114,162,162,114,162,162,162,162,162,162,162,162,162,162,162,114,162,162,162,162,162,162,162,162,162,162,162,114,162,114,162,114,162,162,162,162,162,162,162,162,162,114,162,114,162,162,162,162,162,162,114,114,162,162,162,162,162,114,162,162,162,162,162,114,162,162,162,162,162,162,162,162,162,114,162,162,162,114,162,162,162,162,162,114,114,162,162,162,162,162,162,162,162,162,162,162,162,162,162,114,114,114,162,114,162,162,114,162,162,162,162,162,162,162,162,114,162,162,162,162,114,162,114,162,162,114,162,162,114,162,162,162,114,162,114,162,114,162,162,162,114,162,114,114,162,162,114,162,162,162,162,162,162,162,162,162,162,162,114,162,162,162,162,162,162,162,114,162,162,162,162,114,162,162,162,162,162,162,162,162,162,114,162,162,162,162,162,162,162,162
3,168,168,158,158,158,158,3,168,3,146,197,3,6,3,3,195,3,3,5,192,192,125,125,3,3,146,168,168,33,168,3,125,125,192,102,3,7,168,3,3,3,33,3,33,33,3,5,265,265,196,196,292,196,5,240,192,168,3,146,3,3,146,3,146,168,168,146,168,3,192,6,91,168,146,146,168,3,3,168,168,117,146,168,146,168,265,78,168,146,168,3,3,3,3,265,168,265,168,265,78,168,146,168,265,78,168,146,168,265,78,168,146,3,168,265,78,168,146,168,168,265,78,168,146,168,3,3,3,3,265,168,265,78,168,146,168,265,78,168,146,168,265,78,168,146,168,3,3,3,168,265,78,168,146,3,168,265,78,168,146,168,168,265,78,168,146,265,168,265,78,168,146,168,265,78,168,146,168,3,3,3,3,265,168,265,78,168,146,168,3,3,3,3,265,168,265,78,168,146,265,168,265,78,168,146,168,265,78,168,146,168,265,78,168,146,168,265,78,168,146,168,3,3,3,3,265,168,265
